,time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
1299,2022-02-24 04:00:00,9.9,3.3,23.7,12.0,0.8,19.5,1.5,0.2,1.2,1.106,0.8,1.207,0.3,0.0,0.2,0.6,0.9,0.799,0.308,0.2,train
1300,2022-02-24 05:00:00,12.1,2.7,24.6,12.9,0.8,20.5,2.0,0.4,1.4,0.137,0.9,0.24,0.3,0.2,0.2,0.6,1.4,0.644,0.454,0.1,train
1301,2022-02-24 06:00:00,21.5,6.2,35.0,20.3,2.1,32.4,3.9,1.0,3.3,0.533,1.5,0.725,1.1,0.7,1.1,1.4,2.8,1.389,1.091,1.3,train
1302,2022-02-24 07:00:00,44.0,20.5,65.4,50.2,5.5,87.1,16.6,2.8,9.9,2.308,5.6,3.852,2.8,3.5,2.8,5.3,9.6,6.508,3.766,2.8,train
1303,2022-02-24 08:00:00,52.3,25.9,85.0,59.9,7.3,113.2,20.5,4.0,10.5,3.654,7.1,5.872,2.7,4.0,2.9,6.7,12.4,9.196,3.664,2.8,train
1304,2022-02-24 09:00:00,51.4,26.4,83.4,54.7,7.4,109.8,18.5,2.8,8.0,3.808,8.0,3.94,2.6,3.8,2.8,5.8,10.7,7.668,3.672,2.8,train
1305,2022-02-24 10:00:00,70.6,23.3,76.0,54.6,6.9,94.2,15.3,2.2,6.9,3.356,6.2,3.78,2.4,3.5,1.5,5.1,9.7,6.916,3.208,3.2,train
1306,2022-02-24 11:00:00,47.2,23.7,77.3,48.2,6.6,95.0,16.1,2.5,6.6,3.636,6.9,3.468,2.4,3.6,1.8,6.0,9.5,6.416,2.75,3.1,train
1307,2022-02-24 12:00:00,46.5,20.9,71.2,46.8,5.5,87.1,15.2,2.2,7.0,3.278,6.8,3.16,2.0,3.1,2.1,6.2,9.5,5.896,3.46,3.3,train
1308,2022-02-24 13:00:00,41.3,17.8,68.0,40.7,4.6,76.5,12.6,1.9,6.2,2.548,5.8,2.976,1.7,2.1,2.1,4.4,7.7,4.848,2.584,2.1,train
1309,2022-02-24 14:00:00,30.3,12.8,56.3,25.0,4.0,60.8,8.8,1.3,4.3,1.54,4.5,2.312,1.4,2.0,1.1,3.1,5.0,3.764,1.566,2.0,train
1310,2022-02-24 15:00:00,29.8,12.2,55.2,26.7,3.5,58.4,8.2,0.9,4.4,1.396,3.4,1.7,1.4,1.4,1.3,3.0,4.4,3.012,1.444,2.1,train
1311,2022-02-24 16:00:00,33.9,13.1,59.4,30.2,4.0,71.2,9.9,0.9,5.5,1.698,3.1,2.664,1.4,1.6,1.4,3.3,5.8,3.892,1.68,2.2,train
1312,2022-02-24 17:00:00,43.0,19.5,71.0,48.7,5.1,86.2,16.1,2.0,8.0,2.598,4.6,2.938,1.9,2.1,1.5,4.5,7.7,5.92,2.026,2.3,train
1313,2022-02-24 18:00:00,52.3,25.7,83.8,63.7,6.7,101.2,19.9,2.8,9.7,13.268,7.5,3.824,2.5,3.0,2.5,6.5,10.9,7.5,3.238,2.7,train
1314,2022-02-24 19:00:00,59.8,29.0,95.1,72.6,7.6,114.4,23.0,3.0,9.1,3.858,8.5,4.52,2.9,3.4,2.8,7.8,12.5,9.168,3.698,3.1,train
1315,2022-02-24 20:00:00,69.6,38.7,109.0,66.6,9.5,131.2,31.7,3.3,10.5,5.898,11.5,6.218,4.7,6.0,4.3,9.1,15.5,12.84,5.854,4.1,train
1316,2022-02-24 21:00:00,74.6,49.1,134.7,87.1,12.3,184.7,43.2,4.9,17.7,7.86,14.9,9.072,5.7,8.4,5.2,13.4,22.1,16.072,7.738,5.1,train
1317,2022-02-24 22:00:00,72.8,50.5,139.2,89.1,12.1,185.3,42.3,6.7,18.8,7.894,14.3,8.996,6.0,9.5,4.5,13.8,22.1,16.284,7.342,4.9,train
1318,2022-02-24 23:00:00,57.6,35.2,105.8,99.2,9.2,119.7,29.5,3.8,11.0,4.812,10.0,6.504,4.1,7.3,3.9,8.7,15.1,12.476,5.19,2.9,train
1319,2022-02-25 00:00:00,38.1,18.3,62.8,66.5,3.5,64.4,13.9,1.1,6.0,2.708,5.0,3.396,2.2,2.6,2.5,4.0,7.9,6.08,2.422,1.3,train
1320,2022-02-25 01:00:00,22.0,8.5,36.5,20.7,2.1,33.3,5.1,0.4,2.1,1.025,2.2,0.684,1.1,0.8,0.7,1.5,2.5,2.121,0.961,0.7,train
1321,2022-02-25 02:00:00,14.5,4.2,28.3,15.3,0.9,23.3,2.9,0.3,1.7,0.486,1.4,0.637,0.6,0.2,0.2,0.9,1.7,1.279,0.332,0.1,train
1322,2022-02-25 03:00:00,11.0,3.8,25.0,12.6,0.9,20.4,1.5,0.1,0.9,0.23,0.7,0.442,0.3,0.3,0.1,0.5,1.6,1.071,0.311,0.2,train
1323,2022-02-25 04:00:00,10.9,2.6,23.7,11.1,0.9,18.2,1.3,0.2,0.9,1.106,1.0,0.445,0.1,0.1,0.0,0.4,1.0,0.665,0.198,0.1,train
1324,2022-02-25 05:00:00,14.0,2.8,24.7,13.3,1.0,21.4,1.5,0.4,1.2,0.137,1.0,0.533,0.3,0.1,1.1,1.0,1.4,0.761,0.338,0.2,train
1325,2022-02-25 06:00:00,20.2,6.3,33.0,22.1,2.4,35.7,5.3,1.1,2.9,0.533,1.4,0.877,0.8,0.7,1.6,1.4,3.3,17.243,0.752,1.4,train
1326,2022-02-25 07:00:00,38.9,19.3,61.5,51.2,6.1,84.0,19.1,2.5,9.6,2.308,5.2,3.122,2.4,3.0,2.3,4.8,9.5,6.508,3.164,2.5,train
1327,2022-02-25 08:00:00,49.8,24.0,84.7,65.4,7.5,110.7,26.3,3.3,11.1,3.654,6.3,4.662,2.3,4.4,3.1,6.7,11.4,9.196,3.664,3.4,train
1328,2022-02-25 09:00:00,49.9,24.9,85.8,57.9,7.3,109.2,20.4,2.6,8.1,3.808,6.8,4.348,3.1,3.8,2.4,6.3,9.7,7.184,3.672,3.2,train
1329,2022-02-25 10:00:00,45.8,23.5,79.8,49.6,6.0,99.0,13.9,2.1,7.0,3.356,6.7,4.352,2.2,3.4,2.3,5.0,9.4,5.824,3.208,3.4,train
1330,2022-02-25 11:00:00,49.2,24.6,79.1,49.0,7.0,103.9,16.6,2.6,8.1,3.636,5.8,4.672,2.8,2.9,1.7,5.5,9.8,8.24,2.75,3.4,train
1331,2022-02-25 12:00:00,48.8,25.2,80.5,50.0,6.3,103.0,16.8,2.3,7.7,3.278,6.7,5.11,2.3,3.0,2.1,5.9,10.6,7.168,3.46,3.5,train
1332,2022-02-25 13:00:00,43.3,19.7,73.8,43.5,5.0,90.6,12.5,1.7,7.7,2.548,5.9,3.332,2.3,2.6,1.8,5.2,9.6,6.416,2.584,2.2,train
1333,2022-02-25 14:00:00,36.0,14.5,59.7,24.8,3.9,69.4,9.0,1.6,4.1,1.54,4.1,2.438,2.5,1.7,1.5,2.9,7.2,4.656,1.566,2.7,train
1334,2022-02-25 15:00:00,31.0,21.8,54.4,26.2,3.7,66.5,8.5,1.1,4.2,1.722,3.7,2.076,2.4,1.7,1.6,2.6,6.0,3.924,1.596,2.1,train
1335,2022-02-25 16:00:00,35.1,21.2,60.0,30.5,3.8,71.4,8.5,1.1,5.2,1.858,3.4,1.696,2.0,2.0,1.5,3.3,5.4,4.64,1.996,1.8,train
1336,2022-02-25 17:00:00,40.9,21.6,74.1,44.1,4.0,87.6,12.4,1.8,7.9,2.048,5.5,2.272,2.1,2.8,1.2,4.2,8.0,6.512,3.22,2.2,train
1337,2022-02-25 18:00:00,53.6,25.4,82.4,62.2,5.8,103.3,17.5,2.6,8.4,3.54,6.9,3.636,2.5,3.6,2.4,6.0,10.4,7.716,3.624,2.5,train
1338,2022-02-25 19:00:00,61.6,29.9,90.8,67.7,7.7,120.0,19.8,3.1,9.2,3.938,7.9,4.612,2.8,4.0,3.0,7.4,12.3,8.168,3.902,2.3,train
1339,2022-02-25 20:00:00,68.4,34.8,101.3,65.8,8.7,137.3,27.1,2.9,11.3,5.19,11.0,6.444,4.4,4.6,3.4,8.7,15.8,12.048,4.858,3.7,train
1340,2022-02-25 21:00:00,73.3,47.1,126.6,82.5,11.7,180.4,36.0,4.1,16.5,7.73,14.9,8.572,5.2,6.8,4.9,12.9,20.3,14.672,8.048,4.4,train
1341,2022-02-25 22:00:00,72.2,51.2,138.4,84.2,13.5,181.0,40.8,5.3,16.1,7.718,14.8,9.28,6.5,9.5,5.7,12.5,21.8,15.588,7.342,5.0,train
1342,2022-02-25 23:00:00,61.8,38.9,108.0,98.8,9.3,127.1,29.9,4.0,11.6,6.336,10.9,5.646,5.1,6.3,4.5,10.4,15.2,12.764,5.19,3.6,train
1343,2022-02-26 00:00:00,39.3,18.8,70.4,51.5,4.1,70.6,13.7,1.9,6.8,2.896,6.2,3.616,2.1,3.1,2.2,5.0,8.4,7.596,2.422,1.6,train
1344,2022-02-26 01:00:00,25.7,9.5,42.2,24.5,2.4,40.2,6.1,0.5,3.2,0.917,3.1,1.266,1.2,1.3,1.5,2.7,4.4,3.372,1.041,0.6,train
1345,2022-02-26 02:00:00,18.0,5.3,31.7,17.7,1.2,27.8,3.7,0.3,1.7,0.619,1.9,0.534,0.5,0.6,0.5,1.0,2.4,3.449,0.312,0.5,train
1346,2022-02-26 03:00:00,16.1,3.5,27.6,12.7,0.9,21.9,2.5,0.3,1.2,0.227,0.7,0.417,0.4,0.5,0.2,0.8,1.4,1.071,0.113,0.1,train
1347,2022-02-26 04:00:00,14.5,3.0,26.7,11.4,0.9,21.3,2.2,0.4,1.3,1.142,0.8,0.429,0.2,0.2,0.2,0.6,0.6,0.665,0.198,0.2,train
1348,2022-02-26 05:00:00,15.8,2.8,25.3,12.7,1.0,22.2,2.1,0.3,1.2,0.137,0.9,0.302,0.2,0.4,0.3,0.7,1.2,0.921,0.338,0.4,train
1349,2022-02-26 06:00:00,23.4,6.0,32.4,18.7,1.8,31.6,3.3,0.9,1.8,0.533,1.5,0.787,0.8,1.0,1.1,1.3,2.5,1.672,1.628,1.2,train
1350,2022-02-26 07:00:00,35.5,17.1,56.2,39.3,4.1,68.7,11.1,1.8,7.6,1.688,4.5,2.332,1.5,1.8,2.6,3.2,6.1,4.512,2.7,1.7,train
1351,2022-02-26 08:00:00,52.9,26.2,83.1,59.9,7.6,106.6,19.3,3.7,10.4,4.472,6.9,3.992,2.4,4.7,2.9,6.0,11.6,6.768,4.58,3.2,train
1352,2022-02-26 09:00:00,61.4,29.5,100.8,72.2,10.9,130.9,26.8,5.1,11.5,4.776,8.1,6.722,3.3,5.2,4.2,9.0,15.9,10.328,5.0,4.7,train
1353,2022-02-26 10:00:00,62.4,35.0,103.2,71.2,11.4,131.2,27.5,4.4,12.2,4.728,9.8,6.91,3.7,5.6,3.3,8.8,15.1,11.284,5.324,4.1,train
1354,2022-02-26 11:00:00,59.4,33.8,106.4,66.3,10.0,131.3,23.7,4.0,11.7,5.038,9.5,5.768,3.9,5.0,3.3,8.5,15.0,11.78,6.0,4.5,train
1355,2022-02-26 12:00:00,55.2,31.0,94.3,61.1,8.6,119.9,23.9,3.7,10.6,4.234,9.0,5.512,3.8,4.6,2.7,8.2,13.4,11.704,4.456,4.4,train
1356,2022-02-26 13:00:00,49.4,25.4,89.7,52.9,6.7,103.8,20.3,2.7,9.5,3.102,6.1,4.322,3.1,3.7,2.5,6.7,11.8,8.492,4.784,3.1,train
1357,2022-02-26 14:00:00,38.0,20.2,77.3,30.5,5.4,83.2,13.1,2.6,6.3,2.52,5.4,3.146,1.9,3.4,1.8,4.9,9.5,5.98,3.2,3.1,train
1358,2022-02-26 15:00:00,33.1,17.0,69.8,29.5,5.1,76.7,13.2,2.5,4.9,2.094,4.6,3.886,2.3,2.5,2.2,4.0,7.6,5.088,2.596,1.7,train
1359,2022-02-26 16:00:00,37.2,17.0,71.6,34.5,4.5,78.5,12.0,2.0,6.6,2.008,4.1,4.536,2.2,2.2,2.1,3.8,7.9,4.592,2.772,1.8,train
1360,2022-02-26 17:00:00,45.0,20.4,82.6,51.9,5.6,91.4,16.9,2.9,7.6,2.864,4.7,3.17,2.5,2.6,2.2,5.4,10.7,8.588,2.924,3.0,train
1361,2022-02-26 18:00:00,54.4,27.5,89.7,66.9,8.1,109.0,20.4,3.6,8.1,3.934,7.2,4.202,2.8,3.7,3.2,6.7,12.9,8.288,3.732,2.7,train
1362,2022-02-26 19:00:00,61.1,30.5,100.4,72.4,9.8,122.6,23.1,4.1,10.6,4.29,7.6,4.42,3.2,4.8,3.2,7.2,12.6,9.0,4.506,2.7,train
1363,2022-02-26 20:00:00,70.6,33.1,110.6,66.6,9.2,139.5,28.6,5.1,11.5,5.122,10.4,6.144,4.3,5.9,4.0,9.2,15.8,12.36,5.506,3.0,train
1364,2022-02-26 21:00:00,73.3,45.6,128.7,85.3,11.9,171.5,32.5,4.5,16.3,6.04,13.9,8.364,5.4,8.0,5.9,10.9,20.1,13.356,8.382,4.4,train
1365,2022-02-26 22:00:00,133.6,47.8,139.0,84.7,11.1,171.8,39.1,5.2,17.9,7.206,14.3,8.626,5.9,8.2,5.3,12.1,20.9,16.28,7.07,4.9,train
1366,2022-02-26 23:00:00,64.9,36.7,107.9,99.6,8.0,114.6,26.8,4.4,11.6,5.624,11.1,6.206,4.5,6.1,3.6,9.8,13.8,10.704,5.228,3.5,train
1367,2022-02-27 00:00:00,38.6,19.6,71.4,58.5,4.9,70.6,14.4,2.7,5.8,3.204,5.6,3.118,2.7,3.3,2.3,5.5,9.3,7.144,2.672,1.6,train
1368,2022-02-27 01:00:00,24.9,8.8,46.6,25.7,1.8,39.0,6.5,1.2,2.4,1.984,3.1,1.266,1.5,1.7,1.1,2.6,3.8,2.94,1.253,0.7,train
1369,2022-02-27 02:00:00,16.3,5.3,34.1,16.5,1.5,27.0,3.8,0.7,1.4,0.308,1.9,0.897,0.6,0.3,0.3,1.4,2.5,1.292,0.62,0.8,train
1370,2022-02-27 03:00:00,12.3,3.7,28.9,12.9,1.2,22.6,1.7,0.7,1.3,0.178,0.8,0.479,0.3,0.2,0.4,0.7,2.1,1.574,0.381,0.2,train
1371,2022-02-27 04:00:00,10.4,2.6,27.7,11.9,0.9,19.6,1.3,0.7,1.1,0.335,0.5,0.245,0.6,0.2,0.4,0.6,1.5,0.516,0.209,0.1,train
1372,2022-02-27 05:00:00,12.3,3.0,28.0,13.1,1.1,22.3,1.5,0.9,1.1,0.188,0.9,0.453,0.1,0.1,0.7,0.7,0.9,0.573,0.303,0.3,train
1373,2022-02-27 06:00:00,19.7,5.7,35.4,18.6,2.2,32.9,3.6,1.1,2.3,0.48,1.7,0.541,0.9,0.6,0.8,1.4,2.2,1.455,0.972,0.8,train
1374,2022-02-27 07:00:00,33.9,16.5,59.2,40.4,5.5,69.2,11.4,2.1,5.6,1.928,3.7,2.816,1.7,1.9,1.5,3.8,6.4,4.56,2.378,2.9,train
1375,2022-02-27 08:00:00,48.8,24.4,90.2,59.4,7.5,108.9,21.3,4.0,10.0,3.804,7.3,4.574,2.7,4.0,3.4,5.1,10.5,7.832,4.328,3.3,train
1376,2022-02-27 09:00:00,63.0,30.1,100.6,73.6,11.2,130.0,26.3,5.4,12.9,5.118,8.9,6.442,3.6,5.0,3.8,7.9,14.9,11.224,5.308,4.6,train
1377,2022-02-27 10:00:00,60.6,32.8,106.7,72.6,11.2,129.0,26.3,4.3,13.0,4.634,8.9,6.268,4.0,4.9,4.7,9.4,16.5,10.328,5.806,4.0,train
1378,2022-02-27 11:00:00,59.3,30.3,103.0,67.4,10.4,125.5,25.2,4.2,11.9,5.308,8.8,5.534,3.8,4.5,3.3,7.8,14.7,10.54,5.962,4.1,train
1379,2022-02-27 12:00:00,54.4,27.8,99.5,63.5,8.0,121.8,22.0,3.6,10.4,3.836,8.1,5.25,4.0,4.6,2.8,8.3,14.3,10.044,4.852,3.7,train
1380,2022-02-27 13:00:00,47.6,23.7,89.0,52.1,7.3,102.6,18.7,2.9,8.3,3.452,7.5,4.102,3.2,3.9,2.6,5.7,11.8,8.408,4.652,2.9,train
1381,2022-02-27 14:00:00,35.5,18.1,69.2,33.6,5.9,80.6,13.0,2.6,6.9,2.364,5.5,3.106,2.2,2.8,1.9,4.3,9.2,5.768,3.612,2.5,train
1382,2022-02-27 15:00:00,33.9,16.0,63.8,33.4,5.6,73.0,11.9,1.8,5.8,1.558,4.9,2.6,1.9,2.1,2.2,3.7,7.3,4.76,3.498,2.0,train
1383,2022-02-27 16:00:00,38.7,16.6,69.6,36.9,5.2,80.9,12.3,2.3,6.3,1.964,5.1,2.906,1.9,2.3,1.5,3.7,8.1,5.564,3.5,1.9,train
1384,2022-02-27 17:00:00,51.2,20.7,83.1,55.7,7.0,95.7,18.3,2.6,7.8,2.514,6.7,2.846,3.1,3.3,1.9,5.5,10.6,7.028,2.942,2.4,train
1385,2022-02-27 18:00:00,59.5,26.8,85.7,68.9,7.8,111.6,21.4,3.7,9.4,3.326,7.9,4.878,3.7,4.5,3.2,7.6,13.2,9.144,4.306,2.7,train
1386,2022-02-27 19:00:00,63.5,31.1,95.7,77.1,9.6,127.3,27.1,4.1,11.3,3.464,9.5,4.836,3.5,5.2,4.0,8.6,14.7,10.3,4.8,3.8,train
1387,2022-02-27 20:00:00,69.7,40.4,114.1,69.8,10.4,152.0,32.3,4.6,13.7,5.122,10.3,7.526,4.8,6.4,4.8,12.1,18.2,13.94,6.656,3.8,train
1388,2022-02-27 21:00:00,74.3,52.0,140.6,88.8,13.9,182.0,39.4,5.3,19.4,6.04,13.9,9.72,6.8,9.5,4.7,13.7,23.0,17.164,8.514,4.7,train
1389,2022-02-27 22:00:00,72.4,47.2,138.9,87.2,12.4,186.7,38.6,5.7,17.4,7.206,14.3,8.028,5.9,9.4,5.7,13.1,22.4,30.808,7.078,5.3,train
1390,2022-02-27 23:00:00,59.6,35.8,108.4,93.9,7.7,116.3,25.0,4.0,10.8,5.248,10.1,5.084,4.4,6.7,3.5,9.4,14.2,10.704,4.776,3.2,train
1391,2022-02-28 00:00:00,34.1,17.3,59.6,62.7,4.0,65.0,11.2,1.7,4.9,2.812,5.7,3.198,1.6,2.7,1.8,5.0,7.1,7.144,1.772,1.7,train
1392,2022-02-28 01:00:00,21.6,7.6,35.7,19.9,1.9,35.1,4.5,0.7,2.3,0.87,3.1,1.143,1.2,1.0,0.7,1.8,3.8,2.116,1.312,0.6,train
1393,2022-02-28 02:00:00,16.4,4.0,27.8,15.0,1.3,24.9,2.8,0.4,1.7,0.456,1.4,0.42,0.3,0.4,0.5,1.0,2.5,1.588,0.454,0.2,train
1394,2022-02-28 03:00:00,15.6,3.7,22.9,12.1,1.0,22.7,2.1,0.5,1.3,0.172,0.5,0.338,0.5,0.1,0.2,0.8,1.6,1.074,0.194,0.3,train
1395,2022-02-28 04:00:00,16.3,3.6,22.1,12.4,1.0,21.0,1.5,0.3,1.3,0.144,0.4,0.234,0.3,0.2,0.2,0.5,0.9,0.664,0.22,0.1,train
1396,2022-02-28 05:00:00,17.6,3.7,23.0,12.6,1.1,21.8,1.8,0.5,1.3,0.087,1.0,0.285,0.3,0.2,0.4,0.7,1.9,0.986,0.433,0.2,train
1397,2022-02-28 06:00:00,26.8,8.0,35.5,23.8,2.9,40.4,5.3,1.3,3.8,0.48,2.3,0.912,0.8,0.9,1.2,1.9,3.6,2.167,0.961,1.2,train
1398,2022-02-28 07:00:00,46.3,24.0,71.7,57.5,7.6,101.5,19.8,3.7,11.1,1.928,5.4,4.114,2.3,3.9,3.2,5.8,11.7,7.72,4.58,2.8,train
1399,2022-02-28 08:00:00,59.5,32.0,94.7,65.9,8.9,130.6,24.7,4.3,12.0,3.804,7.6,6.41,3.3,4.5,3.3,7.8,14.7,7.832,4.984,3.9,train
1400,2022-02-28 09:00:00,58.3,29.0,95.3,62.2,8.8,122.7,20.7,3.6,10.1,5.118,8.0,6.284,3.5,4.1,2.8,7.1,12.1,11.224,3.862,4.1,train
1401,2022-02-28 10:00:00,53.0,24.6,81.4,56.2,7.4,105.4,17.6,2.4,8.7,4.634,6.4,11.912,1.8,3.1,2.7,5.1,8.8,10.328,9.632,3.2,train
1402,2022-02-28 11:00:00,51.3,24.3,78.2,50.2,6.8,101.9,18.3,2.4,8.1,5.308,6.8,5.534,2.8,3.6,1.9,5.6,10.0,10.54,5.962,3.3,train
1403,2022-02-28 12:00:00,48.0,24.1,76.1,51.5,5.9,100.5,17.8,2.7,8.0,3.836,7.4,5.25,2.5,3.2,2.7,5.8,11.5,10.044,4.852,3.8,train
1404,2022-02-28 13:00:00,41.3,19.0,70.9,42.2,5.7,87.0,12.5,1.9,5.7,1.96,6.1,3.58,5.8,2.8,1.8,4.4,9.1,4.924,2.452,2.9,train
1405,2022-02-28 14:00:00,31.0,14.1,57.2,26.4,4.3,72.1,10.0,1.4,4.3,1.146,3.6,2.26,1.7,1.4,1.7,2.4,6.6,4.612,1.676,2.0,train
1406,2022-02-28 15:00:00,33.5,18.0,54.0,27.0,3.1,69.7,9.1,1.6,4.2,1.702,3.4,1.8,2.2,1.6,1.4,2.6,6.1,2.956,1.828,2.1,train
1407,2022-02-28 16:00:00,36.9,19.7,57.5,31.0,3.9,73.2,10.1,1.3,5.0,1.736,4.3,2.216,2.6,1.5,1.7,2.5,5.5,4.044,1.672,1.9,train
1408,2022-02-28 17:00:00,45.5,21.7,71.1,45.9,5.4,91.6,13.0,2.4,6.8,1.918,5.2,2.218,3.0,2.6,1.8,4.2,8.1,5.58,1.958,2.4,train
1409,2022-02-28 18:00:00,55.7,27.9,85.0,69.1,6.8,110.2,18.8,3.2,8.7,3.314,7.2,3.998,3.1,3.7,2.8,6.9,11.2,7.376,3.03,2.6,train
1410,2022-02-28 19:00:00,59.5,31.6,94.8,74.0,8.4,122.2,22.0,3.0,9.9,4.784,8.0,4.932,3.8,4.6,2.7,8.1,12.7,8.856,4.064,3.0,train
1411,2022-02-28 20:00:00,70.3,37.1,107.4,68.9,9.2,146.2,26.8,4.7,11.3,5.028,10.1,6.7,4.8,6.8,4.0,9.8,16.3,12.388,5.306,3.4,train
1412,2022-02-28 21:00:00,74.1,49.5,130.5,85.6,12.4,177.3,39.8,5.1,16.9,7.504,14.2,9.234,5.2,7.5,5.4,13.6,22.5,16.332,6.688,5.0,train
1413,2022-02-28 22:00:00,73.2,51.2,130.6,85.0,13.1,174.4,37.1,5.6,18.7,7.5,15.5,9.11,5.6,9.6,5.4,13.1,21.9,16.572,7.762,4.4,train
1414,2022-02-28 23:00:00,57.3,35.2,105.0,95.9,8.0,114.1,28.3,2.7,12.3,5.528,9.3,5.902,4.9,6.6,3.8,9.1,15.1,11.084,6.05,2.5,train
1415,2022-03-01 00:00:00,35.7,17.6,60.4,57.2,4.4,62.8,14.2,1.4,4.8,1.88,4.7,2.717,2.3,3.4,2.6,5.5,8.0,5.592,2.622,1.7,train
1416,2022-03-01 01:00:00,20.0,6.5,37.1,21.8,2.4,34.2,5.8,0.7,2.1,1.195,2.8,1.016,1.0,0.7,0.7,1.8,4.0,1.947,0.861,0.7,train
1417,2022-03-01 02:00:00,16.9,4.5,26.1,14.5,1.2,24.6,3.4,0.4,1.6,0.457,1.6,0.57,0.6,0.6,0.5,0.8,1.6,1.208,0.505,0.3,train
1418,2022-03-01 03:00:00,15.9,3.4,22.8,11.8,0.9,20.8,1.8,0.3,1.2,0.211,0.7,0.521,0.3,0.0,0.2,0.7,1.1,1.123,0.435,0.2,train
1419,2022-03-01 04:00:00,16.2,2.8,21.2,11.9,0.9,19.6,1.4,0.4,1.1,0.25,0.4,0.327,0.2,0.2,0.1,0.6,0.8,0.619,0.388,0.2,train
1420,2022-03-01 05:00:00,18.8,3.3,21.7,13.1,1.1,20.8,1.6,0.6,1.2,0.279,0.7,0.462,0.1,0.2,0.7,0.7,1.6,0.936,0.625,0.1,train
1421,2022-03-01 06:00:00,27.0,7.0,32.1,22.7,2.5,39.6,5.9,1.4,3.5,0.682,1.9,0.772,1.7,1.2,1.7,1.7,3.4,1.617,1.444,1.5,train
1422,2022-03-01 07:00:00,46.9,22.9,68.5,56.9,6.9,91.2,18.5,3.4,11.4,3.014,5.3,4.114,2.5,3.8,2.7,5.1,12.1,8.108,4.204,3.1,train
1423,2022-03-01 08:00:00,58.5,29.3,92.4,71.2,9.1,125.2,23.0,4.3,12.6,4.844,8.3,6.292,3.4,5.1,3.8,6.9,14.8,10.648,5.496,3.7,train
1424,2022-03-01 09:00:00,55.5,31.2,91.3,64.8,6.7,120.2,24.1,3.7,10.1,4.19,8.5,5.754,3.4,3.9,3.1,7.6,13.7,9.232,5.314,4.4,train
1425,2022-03-01 10:00:00,51.1,29.4,82.4,53.7,7.3,107.8,18.7,2.7,8.5,3.544,7.1,4.456,2.5,3.6,2.3,6.9,11.9,7.808,4.412,3.4,train
1426,2022-03-01 11:00:00,51.8,25.9,80.4,51.3,6.9,102.7,17.5,3.0,8.9,3.182,6.7,3.95,2.5,3.7,2.7,6.3,11.8,7.056,3.564,3.7,train
1427,2022-03-01 12:00:00,49.8,23.8,80.1,50.1,6.1,101.3,18.4,2.2,7.3,3.362,6.2,3.94,3.3,3.3,2.2,5.8,11.4,6.8,2.998,3.7,train
1428,2022-03-01 13:00:00,41.8,21.0,69.5,44.3,4.7,88.6,13.9,2.4,5.7,1.836,5.0,3.826,2.7,2.2,1.7,4.3,8.2,5.072,2.366,2.5,train
1429,2022-03-01 14:00:00,31.6,14.4,53.7,26.0,4.2,67.4,10.1,2.1,4.2,1.396,3.9,2.354,2.2,1.7,1.4,2.7,5.7,4.328,1.47,2.3,train
1430,2022-03-01 15:00:00,31.1,18.3,52.4,27.7,2.9,65.1,10.1,1.6,4.4,1.474,2.4,2.084,2.1,1.5,1.2,2.7,4.5,4.0,1.704,5.2,train
1431,2022-03-01 16:00:00,35.0,17.0,61.4,32.5,3.5,74.2,11.7,1.8,5.1,1.32,3.4,1.808,2.3,1.8,1.1,2.9,6.3,4.212,1.96,9.3,train
1432,2022-03-01 17:00:00,45.4,21.5,76.6,50.0,4.9,93.5,15.2,2.5,7.2,2.268,5.1,2.714,2.4,2.9,1.9,4.5,8.0,6.028,2.582,9.3,train
1433,2022-03-01 18:00:00,53.3,26.6,84.8,69.0,6.1,110.9,21.7,2.5,9.7,2.828,7.6,4.774,3.9,3.5,3.0,6.8,12.0,7.468,3.458,8.8,train
1434,2022-03-01 19:00:00,62.4,30.0,94.8,74.6,8.9,127.4,26.1,2.9,9.5,4.23,8.6,4.95,4.2,4.7,3.5,7.4,13.7,9.364,3.942,3.5,train
1435,2022-03-01 20:00:00,68.6,35.7,111.7,68.0,9.2,146.6,30.1,3.6,13.1,4.656,11.2,6.702,5.1,6.6,4.3,10.5,16.4,13.628,5.56,3.7,train
1436,2022-03-01 21:00:00,72.2,50.0,134.2,87.0,12.1,187.4,39.2,5.1,18.5,8.172,16.1,8.628,6.5,8.5,5.1,13.1,24.3,15.0,7.26,4.9,train
1437,2022-03-01 22:00:00,114.4,50.4,132.9,84.1,12.1,179.9,39.9,4.7,18.1,8.244,16.0,9.474,6.8,9.5,5.0,14.0,23.4,17.172,8.77,4.8,train
1438,2022-03-01 23:00:00,79.2,33.3,101.9,91.3,8.0,119.6,28.0,2.9,11.9,6.308,9.6,6.688,4.5,6.3,3.8,9.3,16.8,12.472,5.15,3.4,train
1439,2022-03-02 00:00:00,35.2,16.8,58.0,54.0,4.5,64.2,14.0,1.3,4.9,2.97,5.3,2.758,2.5,2.6,1.7,5.4,7.6,6.612,2.44,1.3,train
